txn_id,date,category,amount,cat_mean,cat_std,zscore,flag_zscore,iqr_lower,iqr_upper,flag_iqr,flag_any,flag_both
a49,2025-09-01,food,330.49,36.979938162544165,168.11786331631885,1.7458588638210788,False,1.118749999999995,51.88875,True,True,False
a144,2025-06-18,retail,1255.74,124.89857504215851,219.24133142644965,5.157975540470628,True,-22.277500000000018,232.74250000000004,True,True,True
a125,2025-02-15,food,180.38,36.979938162544165,168.11786331631885,0.852973378371127,False,1.118749999999995,51.88875,True,True,False
t7021,2025-10-22,other,191.97,118.9148635235732,265.9113593143569,0.27473492168516944,False,-24.800000000000004,183.36,True,True,False
a86,2025-05-01,other,747.11,118.9148635235732,265.9113593143569,2.3624230950351497,False,-24.800000000000004,183.36,True,True,False
a150,2025-01-25,utilities,1257.33,171.57908333333333,313.758289057824,3.4604692673683224,True,8.457499999999982,252.4375,True,True,True
t1714,2025-09-05,retail,260.37,124.89857504215851,219.24133142644965,0.6179100632003277,False,-22.277500000000018,232.74250000000004,True,True,False
a200,2025-08-18,utilities,750.03,171.57908333333333,313.758289057824,1.843619553139714,False,8.457499999999982,252.4375,True,True,False
a14,2025-06-10,food,1001.37,36.979938162544165,168.11786331631885,5.736392568961733,True,1.118749999999995,51.88875,True,True,True
a40,2025-04-26,food,357.01,36.979938162544165,168.11786331631885,1.9036053369017045,False,1.118749999999995,51.88875,True,True,False
a61,2025-04-06,utilities,495.18,171.57908333333333,313.758289057824,1.0313700958734788,False,8.457499999999982,252.4375,True,True,False
t3753,2025-10-26,other,194.71,118.9148635235732,265.9113593143569,0.28503910728696175,False,-24.800000000000004,183.36,True,True,False
a9,2025-03-21,food,191.53,36.979938162544165,168.11786331631885,0.9192958962764428,False,1.118749999999995,51.88875,True,True,False
a129,2025-01-23,food,752.25,36.979938162544165,168.11786331631885,4.254575020928344,True,1.118749999999995,51.88875,True,True,True
a169,2025-09-13,other,1502.98,118.9148635235732,265.9113593143569,5.204986880008399,True,-24.800000000000004,183.36,True,True,True
a232,2025-05-27,travel,7523.01,726.4738322368421,1221.1300231853377,5.5657759933166515,True,-154.4500000000001,1171.0900000000001,True,True,True
t11145,2025-05-09,entertainment,157.09,94.38987458745875,235.87284393375344,0.2658217214278004,False,-9.917500000000004,143.7025,True,True,False
a97,2025-07-16,travel,3655.62,726.4738322368421,1221.1300231853377,2.3987176730962947,False,-154.4500000000001,1171.0900000000001,True,True,False
a95,2025-06-21,food,470.76,36.979938162544165,168.11786331631885,2.580213983693604,False,1.118749999999995,51.88875,True,True,False
a157,2025-04-11,other,749.08,118.9148635235732,265.9113593143569,2.3698315788437374,False,-24.800000000000004,183.36,True,True,False
a75,2025-07-27,utilities,2485.64,171.57908333333333,313.758289057824,7.375298111216424,True,8.457499999999982,252.4375,True,True,True
a90,2025-04-22,other,1002.02,118.9148635235732,265.9113593143569,3.321050814652982,True,-24.800000000000004,183.36,True,True,True
a192,2025-03-21,food,222.69,36.979938162544165,168.11786331631885,1.1046420539382942,False,1.118749999999995,51.88875,True,True,False
a19,2025-02-05,retail,499.91,124.89857504215851,219.24133142644965,1.710496020608455,False,-22.277500000000018,232.74250000000004,True,True,False
a92,2025-09-24,gas,405.88,84.77808823529412,299.82713509904016,1.0709568086912418,False,7.237500000000004,105.4575,True,True,False
a71,2025-08-12,other,749.22,118.9148635235732,265.9113593143569,2.370358070078866,False,-24.800000000000004,183.36,True,True,False
a118,2025-02-08,food,1004.67,36.979938162544165,168.11786331631885,5.756021654978553,True,1.118749999999995,51.88875,True,True,True
a33,2025-02-04,entertainment,1255.33,94.38987458745875,235.87284393375344,4.921889718422182,True,-9.917500000000004,143.7025,True,True,True
t656,2025-10-11,gas,106.0,84.77808823529412,299.82713509904016,0.07078049075743517,False,7.237500000000004,105.4575,True,True,False
a164,2025-09-26,travel,5002.83,726.4738322368421,1221.1300231853377,3.5019662825161015,True,-154.4500000000001,1171.0900000000001,True,True,True
a64,2025-01-24,utilities,5001.35,171.57908333333333,313.758289057824,15.393285484727276,True,8.457499999999982,252.4375,True,True,True
a81,2025-05-14,other,1995.43,118.9148635235732,265.9113593143569,7.056919799571388,True,-24.800000000000004,183.36,True,True,True
t8711,2025-08-06,gas,106.06,84.77808823529412,299.82713509904016,0.07098060606714583,False,7.237500000000004,105.4575,True,True,False
a45,2025-08-18,gas,621.23,84.77808823529412,299.82713509904016,1.7892040077943674,False,7.237500000000004,105.4575,True,True,False
a41,2025-07-29,retail,2359.14,124.89857504215851,219.24133142644965,10.190785699125247,True,-22.277500000000018,232.74250000000004,True,True,True
a172,2025-06-29,travel,5002.29,726.4738322368421,1221.1300231853377,3.501524069164741,True,-154.4500000000001,1171.0900000000001,True,True,True
a208,2025-05-11,food,5002.73,36.979938162544165,168.11786331631885,29.53731366722313,True,1.118749999999995,51.88875,True,True,True
a121,2025-04-07,entertainment,751.44,94.38987458745875,235.87284393375344,2.785611579758959,False,-9.917500000000004,143.7025,True,True,False
a235,2025-01-22,travel,9736.77,726.4738322368421,1221.1300231853377,7.378654194628392,True,-154.4500000000001,1171.0900000000001,True,True,True
a37,2025-08-01,other,1632.06,118.9148635235732,265.9113593143569,5.690411798796481,True,-24.800000000000004,183.36,True,True,True
a91,2025-03-10,entertainment,497.56,94.38987458745875,235.87284393375344,1.7092689378255619,False,-9.917500000000004,143.7025,True,True,False
a170,2025-10-05,entertainment,497.96,94.38987458745875,235.87284393375344,1.710964766787171,False,-9.917500000000004,143.7025,True,True,False
a165,2025-06-05,utilities,2286.43,171.57908333333333,313.758289057824,6.740382614328032,True,8.457499999999982,252.4375,True,True,True
a6,2025-03-03,entertainment,621.26,94.38987458745875,235.87284393375344,2.2337040442032254,False,-9.917500000000004,143.7025,True,True,False
a51,2025-02-23,food,487.15,36.979938162544165,168.11786331631885,2.677705110910476,False,1.118749999999995,51.88875,True,True,False
a225,2025-03-10,food,1995.88,36.979938162544165,168.11786331631885,11.651944791564036,True,1.118749999999995,51.88875,True,True,True
a18,2025-04-14,other,1161.08,118.9148635235732,265.9113593143569,3.9192200707920604,True,-24.800000000000004,183.36,True,True,True
a53,2025-03-10,entertainment,1286.96,94.38987458745875,235.87284393375344,5.055987393561435,True,-9.917500000000004,143.7025,True,True,True
a194,2025-08-03,gas,4999.38,84.77808823529412,299.82713509904016,16.391451394622084,True,7.237500000000004,105.4575,True,True,True
a155,2025-04-05,utilities,942.21,171.57908333333333,313.758289057824,2.45612926747138,False,8.457499999999982,252.4375,True,True,False
t8697,2025-06-25,other,186.6,118.9148635235732,265.9113593143569,0.25454022216632843,False,-24.800000000000004,183.36,True,True,False
a107,2025-06-10,entertainment,1002.49,94.38987458745875,235.87284393375344,3.8499562317889704,True,-9.917500000000004,143.7025,True,True,True
a12,2025-08-29,utilities,1879.59,171.57908333333333,313.758289057824,5.443715676151871,True,8.457499999999982,252.4375,True,True,True
a3,2025-10-10,other,2000.37,118.9148635235732,265.9113593143569,7.07549741886805,True,-24.800000000000004,183.36,True,True,True
a101,2025-05-18,travel,10551.15,726.4738322368421,1221.1300231853377,8.0455610632972,True,-154.4500000000001,1171.0900000000001,True,True,True
a124,2025-01-01,other,1607.51,118.9148635235732,265.9113593143569,5.598087800065094,True,-24.800000000000004,183.36,True,True,True
a134,2025-08-25,retail,1911.14,124.89857504215851,219.24133142644965,8.147375375509814,True,-22.277500000000018,232.74250000000004,True,True,True
a29,2025-03-18,entertainment,1298.17,94.38987458745875,235.87284393375344,5.103513000210535,True,-9.917500000000004,143.7025,True,True,True
a228,2025-07-11,other,1002.08,118.9148635235732,265.9113593143569,3.321276453753751,True,-24.800000000000004,183.36,True,True,True
a229,2025-03-09,food,483.12,36.979938162544165,168.11786331631885,2.6537338331384204,False,1.118749999999995,51.88875,True,True,False
a85,2025-09-24,retail,821.06,124.89857504215851,219.24133142644965,3.1753201845126875,True,-22.277500000000018,232.74250000000004,True,True,True
a223,2025-10-13,food,4999.64,36.979938162544165,168.11786331631885,29.518933704861933,True,1.118749999999995,51.88875,True,True,True
a234,2025-08-18,utilities,996.6,171.57908333333333,313.758289057824,2.6294792693576285,False,8.457499999999982,252.4375,True,True,False
a5,2025-02-25,retail,1588.92,124.89857504215851,219.24133142644965,6.677670744984445,True,-22.277500000000018,232.74250000000004,True,True,True
a130,2025-05-06,retail,1069.99,124.89857504215851,219.24133142644965,4.310735657409094,True,-22.277500000000018,232.74250000000004,True,True,True
a147,2025-04-11,entertainment,1391.94,94.38987458745875,235.87284393375344,5.501057704535786,True,-9.917500000000004,143.7025,True,True,True
a141,2025-06-15,gas,5004.89,84.77808823529412,299.82713509904016,16.409828650563846,True,7.237500000000004,105.4575,True,True,True
a226,2025-03-12,entertainment,639.45,94.38987458745875,235.87284393375344,2.3108218662324065,False,-9.917500000000004,143.7025,True,True,False
t11504,2025-09-07,utilities,257.89,171.57908333333333,313.758289057824,0.27508728749716,False,8.457499999999982,252.4375,True,True,False
a128,2025-02-20,other,997.9,118.9148635235732,265.9113593143569,3.305556929733499,True,-24.800000000000004,183.36,True,True,True
t101,2025-09-22,entertainment,144.89,94.38987458745875,235.87284393375344,0.21409893809871794,False,-9.917500000000004,143.7025,True,True,False
a77,2025-03-16,gas,1996.66,84.77808823529412,299.82713509904016,6.376614015049589,True,7.237500000000004,105.4575,True,True,True
a143,2025-09-16,food,438.11,36.979938162544165,168.11786331631885,2.3860049962847643,False,1.118749999999995,51.88875,True,True,False
a102,2025-01-15,utilities,2541.94,171.57908333333333,313.758289057824,7.554735601677829,True,8.457499999999982,252.4375,True,True,True
a210,2025-01-02,other,748.71,118.9148635235732,265.9113593143569,2.368440137722328,False,-24.800000000000004,183.36,True,True,False
a10,2025-03-28,utilities,2285.14,171.57908333333333,313.758289057824,6.7362711691647075,True,8.457499999999982,252.4375,True,True,True
a196,2025-08-05,food,746.88,36.979938162544165,168.11786331631885,4.222633144591883,True,1.118749999999995,51.88875,True,True,True
a88,2025-04-12,entertainment,500.27,94.38987458745875,235.87284393375344,1.7207581790404645,False,-9.917500000000004,143.7025,True,True,False
t832,2025-05-29,food,52.93,36.979938162544165,168.11786331631885,0.09487428357000535,False,1.118749999999995,51.88875,True,True,False
t4096,2025-02-26,other,187.89,118.9148635235732,265.9113593143569,0.2593914628328656,False,-24.800000000000004,183.36,True,True,False
a17,2025-01-23,food,751.69,36.979938162544165,168.11786331631885,4.25124402451337,True,1.118749999999995,51.88875,True,True,True
a31,2025-06-26,retail,1809.86,124.89857504215851,219.24133142644965,7.685418684492467,True,-22.277500000000018,232.74250000000004,True,True,True
a176,2025-10-13,utilities,2589.29,171.57908333333333,313.758289057824,7.705647949339419,True,8.457499999999982,252.4375,True,True,True
a240,2025-03-19,utilities,1092.67,171.57908333333333,313.758289057824,2.9356703831875963,False,8.457499999999982,252.4375,True,True,False
a193,2025-02-27,utilities,908.25,171.57908333333333,313.758289057824,2.3478930831717473,False,8.457499999999982,252.4375,True,True,False
a111,2025-02-23,gas,1064.1,84.77808823529412,299.82713509904016,3.2662884613202605,True,7.237500000000004,105.4575,True,True,True
t9501,2025-08-17,food,54.08,36.979938162544165,168.11786331631885,0.1017147226364729,False,1.118749999999995,51.88875,True,True,False
a119,2025-10-11,utilities,500.75,171.57908333333333,313.758289057824,1.049122614912023,False,8.457499999999982,252.4375,True,True,False
a123,2025-04-01,other,1501.88,118.9148635235732,265.9113593143569,5.200850163160965,True,-24.800000000000004,183.36,True,True,True
a189,2025-06-18,gas,4998.4,84.77808823529412,299.82713509904016,16.388182844563474,True,7.237500000000004,105.4575,True,True,True
a104,2025-02-15,entertainment,884.18,94.38987458745875,235.87284393375344,3.348372420668991,True,-9.917500000000004,143.7025,True,True,True
t10222,2025-10-23,gas,111.04,84.77808823529412,299.82713509904016,0.08759017677312943,False,7.237500000000004,105.4575,True,True,False
a173,2025-07-06,entertainment,1065.29,94.38987458745875,235.87284393375344,4.116201378761624,True,-9.917500000000004,143.7025,True,True,True
a132,2025-02-07,entertainment,749.6,94.38987458745875,235.87284393375344,2.7778107665355565,False,-9.917500000000004,143.7025,True,True,False
a133,2025-02-03,gas,999.69,84.77808823529412,299.82713509904016,3.051464676345883,True,7.237500000000004,105.4575,True,True,True
a137,2025-06-07,utilities,5004.71,171.57908333333333,313.758289057824,15.40399436515268,True,8.457499999999982,252.4375,True,True,True
t1341,2025-05-25,gas,109.05,84.77808823529412,299.82713509904016,0.08095301900105965,False,7.237500000000004,105.4575,True,True,False
a213,2025-04-04,entertainment,995.59,94.38987458745875,235.87284393375344,3.8207031822012105,True,-9.917500000000004,143.7025,True,True,True
t111,2025-03-10,food,52.53,36.979938162544165,168.11786331631885,0.09249500041645142,False,1.118749999999995,51.88875,True,True,False
a188,2025-03-02,travel,7451.88,726.4738322368421,1221.1300231853377,5.507526667979079,True,-154.4500000000001,1171.0900000000001,True,True,True
a16,2025-05-02,other,1088.53,118.9148635235732,265.9113593143569,3.646384791445335,True,-24.800000000000004,183.36,True,True,True
a160,2025-10-17,retail,1997.62,124.89857504215851,219.24133142644965,8.54182654690772,True,-22.277500000000018,232.74250000000004,True,True,True
t7052,2025-06-23,retail,237.86,124.89857504215851,219.24133142644965,0.5152378168061683,False,-22.277500000000018,232.74250000000004,True,True,False
a206,2025-05-30,travel,4215.29,726.4738322368421,1221.1300231853377,2.857039055237151,False,-154.4500000000001,1171.0900000000001,True,True,False
a66,2025-01-17,entertainment,2001.82,94.38987458745875,235.87284393375344,8.086688122301423,True,-9.917500000000004,143.7025,True,True,True
a2,2025-07-16,other,2003.68,118.9148635235732,265.9113593143569,7.08794517592715,True,-24.800000000000004,183.36,True,True,True
a7,2025-05-28,other,500.42,118.9148635235732,265.9113593143569,1.434707932222694,False,-24.800000000000004,183.36,True,True,False
a70,2025-10-18,travel,2002.36,726.4738322368421,1221.1300231853377,1.0448405522247237,False,-154.4500000000001,1171.0900000000001,True,True,False
a135,2025-07-16,entertainment,5003.75,94.38987458745875,235.87284393375344,20.813587709110635,True,-9.917500000000004,143.7025,True,True,True
a87,2025-09-01,entertainment,745.1,94.38987458745875,235.87284393375344,2.7587326907174523,False,-9.917500000000004,143.7025,True,True,False
a187,2025-01-05,food,1996.14,36.979938162544165,168.11786331631885,11.653491325613846,True,1.118749999999995,51.88875,True,True,True
a4,2025-07-30,utilities,500.46,171.57908333333333,313.758289057824,1.048198336541973,False,8.457499999999982,252.4375,True,True,False
a93,2025-05-30,retail,1001.68,124.89857504215851,219.24133142644965,3.9991611948953207,True,-22.277500000000018,232.74250000000004,True,True,True
a209,2025-06-26,entertainment,748.73,94.38987458745875,235.87284393375344,2.774122338544056,False,-9.917500000000004,143.7025,True,True,False
a230,2025-08-26,entertainment,1132.79,94.38987458745875,235.87284393375344,4.402372516033187,True,-9.917500000000004,143.7025,True,True,True
a151,2025-02-07,food,1500.82,36.979938162544165,168.11786331631885,8.707224996568012,True,1.118749999999995,51.88875,True,True,True
a105,2025-10-23,gas,440.39,84.77808823529412,299.82713509904016,1.1860564643264813,False,7.237500000000004,105.4575,True,True,False
t9793,2025-05-05,food,53.28,36.979938162544165,168.11786331631885,0.09695615632936505,False,1.118749999999995,51.88875,True,True,False
a68,2025-07-12,food,236.15,36.979938162544165,168.11786331631885,1.184704932055384,False,1.118749999999995,51.88875,True,True,False
a233,2025-07-17,food,266.13,36.979938162544165,168.11786331631885,1.363032204414251,False,1.118749999999995,51.88875,True,True,False
a146,2025-10-07,entertainment,936.07,94.38987458745875,235.87284393375344,3.568363832713753,True,-9.917500000000004,143.7025,True,True,True
a106,2025-05-11,entertainment,1137.44,94.38987458745875,235.87284393375344,4.422086527711894,True,-9.917500000000004,143.7025,True,True,True
a103,2025-06-30,travel,5004.73,726.4738322368421,1221.1300231853377,3.5035222183820003,True,-154.4500000000001,1171.0900000000001,True,True,True
a207,2025-05-23,retail,504.77,124.89857504215851,219.24133142644965,1.7326633736726755,False,-22.277500000000018,232.74250000000004,True,True,False
a162,2025-10-06,travel,2002.4,726.4738322368421,1221.1300231853377,1.044873308769269,False,-154.4500000000001,1171.0900000000001,True,True,False
a168,2025-06-23,entertainment,1498.19,94.38987458745875,235.87284393375344,5.951512272463245,True,-9.917500000000004,143.7025,True,True,True
a167,2025-07-26,gas,1999.33,84.77808823529412,299.82713509904016,6.3855191463317125,True,7.237500000000004,105.4575,True,True,True
a237,2025-07-08,entertainment,499.7,94.38987458745875,235.87284393375344,1.7183416227701713,False,-9.917500000000004,143.7025,True,True,False
a140,2025-02-16,retail,2317.04,124.89857504215851,219.24133142644965,9.998759862910493,True,-22.277500000000018,232.74250000000004,True,True,True
a50,2025-03-27,other,2001.3,118.9148635235732,265.9113593143569,7.078994824929972,True,-24.800000000000004,183.36,True,True,True
a96,2025-01-28,retail,1199.52,124.89857504215851,219.24133142644965,4.901545789591923,True,-22.277500000000018,232.74250000000004,True,True,True
a79,2025-03-21,retail,749.21,124.89857504215851,219.24133142644965,2.847599131495347,False,-22.277500000000018,232.74250000000004,True,True,False
a115,2025-10-27,other,1194.48,118.9148635235732,265.9113593143569,4.044825836886901,True,-24.800000000000004,183.36,True,True,True
t5396,2025-06-15,entertainment,146.35,94.38987458745875,235.87284393375344,0.22028871380859177,False,-9.917500000000004,143.7025,True,True,False
t11239,2025-04-22,food,55.28,36.979938162544165,168.11786331631885,0.10885257209713471,False,1.118749999999995,51.88875,True,True,False
a214,2025-03-24,food,257.62,36.979938162544165,168.11786331631885,1.3124129553223913,False,1.118749999999995,51.88875,True,True,False
a25,2025-02-22,other,1187.78,118.9148635235732,265.9113593143569,4.019629470634342,True,-24.800000000000004,183.36,True,True,True
a139,2025-05-30,travel,4988.87,726.4738322368421,1221.1300231853377,3.490534248469813,True,-154.4500000000001,1171.0900000000001,True,True,True
a195,2025-10-16,travel,7301.25,726.4738322368421,1221.1300231853377,5.384173710357842,True,-154.4500000000001,1171.0900000000001,True,True,True
a215,2025-08-29,travel,3699.52,726.4738322368421,1221.1300231853377,2.4346679807346954,False,-154.4500000000001,1171.0900000000001,True,True,False
a35,2025-03-16,other,1604.63,118.9148635235732,265.9113593143569,5.587257123228174,True,-24.800000000000004,183.36,True,True,True
a30,2025-10-22,entertainment,596.47,94.38987458745875,235.87284393375344,2.1286050443074918,False,-9.917500000000004,143.7025,True,True,False
a126,2025-01-07,utilities,1059.28,171.57908333333333,313.758289057824,2.8292508839601305,False,8.457499999999982,252.4375,True,True,False
a202,2025-04-02,gas,1041.95,84.77808823529412,299.82713509904016,3.1924125594854145,True,7.237500000000004,105.4575,True,True,True
a190,2025-06-01,food,431.1,36.979938162544165,168.11786331631885,2.3443080590187315,False,1.118749999999995,51.88875,True,True,False
a145,2025-05-29,retail,1998.59,124.89857504215851,219.24133142644965,8.54625089515305,True,-22.277500000000018,232.74250000000004,True,True,True
a179,2025-02-16,travel,1499.88,726.4738322368421,1221.1300231853377,0.6333528396474237,False,-154.4500000000001,1171.0900000000001,True,True,False
a23,2025-02-14,utilities,1679.21,171.57908333333333,313.758289057824,4.805071194115348,True,8.457499999999982,252.4375,True,True,True
a54,2025-01-17,other,1000.52,118.9148635235732,265.9113593143569,3.3154098371337524,True,-24.800000000000004,183.36,True,True,True
a116,2025-09-12,gas,1002.36,84.77808823529412,299.82713509904016,3.0603698076280064,True,7.237500000000004,105.4575,True,True,True
a27,2025-01-21,other,5000.78,118.9148635235732,265.9113593143569,18.358994324515297,True,-24.800000000000004,183.36,True,True,True
a28,2025-09-09,travel,7852.04,726.4738322368421,1221.1300231853377,5.835223139609655,True,-154.4500000000001,1171.0900000000001,True,True,True
a175,2025-06-19,other,1228.52,118.9148635235732,265.9113593143569,4.172838420056611,True,-24.800000000000004,183.36,True,True,True
a127,2025-05-09,gas,995.85,84.77808823529412,299.82713509904016,3.0386572965244016,True,7.237500000000004,105.4575,True,True,True
a83,2025-03-19,food,502.99,36.979938162544165,168.11786331631885,2.771924723791212,False,1.118749999999995,51.88875,True,True,False
a231,2025-09-25,retail,1166.02,124.89857504215851,219.24133142644965,4.748746133696573,True,-22.277500000000018,232.74250000000004,True,True,True
a44,2025-06-23,gas,1498.58,84.77808823529412,299.82713509904016,4.715390124038283,True,7.237500000000004,105.4575,True,True,True
a136,2025-09-21,travel,4913.37,726.4738322368421,1221.1300231853377,3.428706270640673,True,-154.4500000000001,1171.0900000000001,True,True,True
a47,2025-10-13,gas,4996.42,84.77808823529412,299.82713509904016,16.381579039343023,True,7.237500000000004,105.4575,True,True,True
a117,2025-08-19,entertainment,707.38,94.38987458745875,235.87284393375344,2.598816019637699,False,-9.917500000000004,143.7025,True,True,False
t10470,2025-08-08,food,53.04,36.979938162544165,168.11786331631885,0.09552858643723268,False,1.118749999999995,51.88875,True,True,False
a8,2025-09-08,travel,5656.54,726.4738322368421,1221.1300231853377,4.037298300882816,True,-154.4500000000001,1171.0900000000001,True,True,True
a99,2025-08-10,utilities,1496.22,171.57908333333333,313.758289057824,4.221851542613883,True,8.457499999999982,252.4375,True,True,True
t6584,2025-03-20,retail,235.45,124.89857504215851,219.24133142644965,0.5042453639492191,False,-22.277500000000018,232.74250000000004,True,True,False
a42,2025-08-01,utilities,1590.97,171.57908333333333,313.758289057824,4.523835596276726,True,8.457499999999982,252.4375,True,True,True
a149,2025-01-26,gas,2000.33,84.77808823529412,299.82713509904016,6.388854401493556,True,7.237500000000004,105.4575,True,True,True
a201,2025-01-16,entertainment,1366.76,94.38987458745875,235.87284393375344,5.394305271402483,True,-9.917500000000004,143.7025,True,True,True
a80,2025-06-15,food,754.27,36.979938162544165,168.11786331631885,4.266590400853792,True,1.118749999999995,51.88875,True,True,True
a57,2025-08-09,retail,1310.2,124.89857504215851,219.24133142644965,5.406377607935129,True,-22.277500000000018,232.74250000000004,True,True,True
a184,2025-08-28,utilities,1722.64,171.57908333333333,313.758289057824,4.943489847947298,True,8.457499999999982,252.4375,True,True,True
a114,2025-05-28,travel,4995.78,726.4738322368421,1221.1300231853377,3.496192941540003,True,-154.4500000000001,1171.0900000000001,True,True,True
a26,2025-06-18,other,1737.85,118.9148635235732,265.9113593143569,6.088251139969327,True,-24.800000000000004,183.36,True,True,True
t2325,2025-06-21,food,55.91,36.979938162544165,168.11786331631885,0.11259994306398212,False,1.118749999999995,51.88875,True,True,False
a159,2025-04-02,food,286.77,36.979938162544165,168.11786331631885,1.485803215137634,False,1.118749999999995,51.88875,True,True,False
a43,2025-06-25,travel,5197.96,726.4738322368421,1221.1300231853377,3.661760895943917,True,-154.4500000000001,1171.0900000000001,True,True,True
a158,2025-06-29,food,749.94,36.979938162544165,168.11786331631885,4.240834660716571,True,1.118749999999995,51.88875,True,True,True
a84,2025-06-07,food,500.9,36.979938162544165,168.11786331631885,2.7594929693138925,False,1.118749999999995,51.88875,True,True,False
a100,2025-04-14,gas,1072.83,84.77808823529412,299.82713509904016,3.2954052388831596,True,7.237500000000004,105.4575,True,True,True
a218,2025-03-01,other,1495.99,118.9148635235732,265.9113593143569,5.17869992476879,True,-24.800000000000004,183.36,True,True,True
a174,2025-05-01,retail,2257.61,124.89857504215851,219.24133142644965,9.727688712168383,True,-22.277500000000018,232.74250000000004,True,True,True
a186,2025-02-04,entertainment,1296.87,94.38987458745875,235.87284393375344,5.098001556085304,True,-9.917500000000004,143.7025,True,True,True
a22,2025-01-08,retail,2297.16,124.89857504215851,219.24133142644965,9.908083529800058,True,-22.277500000000018,232.74250000000004,True,True,True
